"RecordType","CreationDate","UserIds","Operations","AuditData","ResultIndex","ResultCount","Identity","IsValid","ObjectState"
"ExchangeAdmin","12/2/2024 5:50:01 PM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T17:50:01"",""Id"":""4d5b0e16-15e4-4876-c43f-08dd12f9bf0d"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\31aa73db-e3b6-4669-ad5d-03cf1d6753f8"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\31aa73db-e3b6-4669-ad5d-03cf1d6753f8""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2024-01-20T02:26:20.9733424Z\"",\""TemplateId\"":\""4200930c-0da2-4e33-ca01-000000000004\"",\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 5:50:01 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Multifactor authentication for Microsoft partners and vendors""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""68df9aef-6c9a-4bf2-9b73-f07db66a961b""}","11","142","4d5b0e16-15e4-4876-c43f-08dd12f9bf0d","True","Unchanged"
"ExchangeAdmin","12/2/2024 5:50:00 PM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T17:50:00"",""Id"":""28c9d09c-e5ce-4720-a65b-08dd12f9be4d"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\acb11263-7f1c-402a-8fa3-122b0451a576"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\acb11263-7f1c-402a-8fa3-122b0451a576""},{""Name"":""PolicyDetails"",""Value"":""{\""CountryIsoCodes\"":[\""US\""],\""ApplyToUnknownCountry\"":false,\""CountryLookupMethod\"":0,\""ModifiedDateTime\"":\""2021-10-30T13:24:04.7160332Z\"",\""CreatedDateTime\"":\""2021-10-30T13:24:04.7160332Z\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 5:49:59 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""United States""},{""Name"":""PolicyIdentifierString"",""Value"":""1693bbc7-45fe-4d9e-a5a5-3982376fb11b""}],""RequestId"":""68df9aef-6c9a-4bf2-9b73-f07db66a961b""}","12","142","28c9d09c-e5ce-4720-a65b-08dd12f9be4d","True","Unchanged"
"ExchangeAdmin","12/2/2024 5:50:00 PM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T17:50:00"",""Id"":""6ae3734c-4236-4464-12ed-08dd12f9be76"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\b8a21f09-45c1-4d4b-b316-15daa9bd2ce6"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\b8a21f09-45c1-4d4b-b316-15daa9bd2ce6""},{""Name"":""PolicyDetails"",""Value"":""{\""DummyKnownNetworkPolicy\"":\""\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 5:50:00 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""6""},{""Name"":""DisplayName"",""Value"":""Known Networks List""},{""Name"":""PolicyIdentifierString"",""Value"":""10\/30\/2021 1:24:05 PM""}],""RequestId"":""68df9aef-6c9a-4bf2-9b73-f07db66a961b""}","13","142","6ae3734c-4236-4464-12ed-08dd12f9be76","True","Unchanged"
"ExchangeAdmin","12/2/2024 1:49:56 PM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T13:49:56"",""Id"":""6e0ba87d-9a6c-4624-f420-08dd12d834df"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\e2aa5a60-920e-4f2c-89a1-536c83bef3a0"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\e2aa5a60-920e-4f2c-89a1-536c83bef3a0""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2021-04-01T17:26:41.3834444Z\"",\""State\"":\""Disabled\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 1:49:56 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""18""},{""Name"":""DisplayName"",""Value"":""Default Policy""},{""Name"":""PolicyIdentifierString"",""Value"":""1\/20\/2024 2:26:21 AM""}],""RequestId"":""916f1a45-d209-418e-a834-90f861841905""}","14","142","6e0ba87d-9a6c-4624-f420-08dd12d834df","True","Unchanged"
"ExchangeAdmin","12/2/2024 1:49:56 PM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T13:49:56"",""Id"":""6ea522f7-8d8c-4b6d-69e8-08dd12d834b8"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\31aa73db-e3b6-4669-ad5d-03cf1d6753f8"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\31aa73db-e3b6-4669-ad5d-03cf1d6753f8""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2024-01-20T02:26:20.9733424Z\"",\""TemplateId\"":\""4200930c-0da2-4e33-ca01-000000000004\"",\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 1:49:56 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Multifactor authentication for Microsoft partners and vendors""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""916f1a45-d209-418e-a834-90f861841905""}","15","142","6ea522f7-8d8c-4b6d-69e8-08dd12d834b8","True","Unchanged"
"ExchangeAdmin","12/2/2024 1:49:56 PM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T13:49:56"",""Id"":""4f776db3-1633-4ea6-a083-08dd12d83490"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\c4ba5983-59d5-4415-af4b-c7417203d4d7"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\c4ba5983-59d5-4415-af4b-c7417203d4d7""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2021-08-26T15:26:28.4876153Z\"",\""State\"":\""Reporting\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Groups\"":[\""7faf94e1-2ef7-4007-83fd-39187bc4c45f\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""Android\"",\""iOS\"",\""macOS\""]}]}},\""Controls\"":[{\""Control\"":[\""RequireCompliantDevice\""]}],\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 1:49:55 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Intune Users""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""916f1a45-d209-418e-a834-90f861841905""}","16","142","4f776db3-1633-4ea6-a083-08dd12d83490","True","Unchanged"
"ExchangeAdmin","12/2/2024 1:49:55 PM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T13:49:55"",""Id"":""72ca64de-56ce-482a-2504-08dd12d833fb"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\acb11263-7f1c-402a-8fa3-122b0451a576"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\acb11263-7f1c-402a-8fa3-122b0451a576""},{""Name"":""PolicyDetails"",""Value"":""{\""CountryIsoCodes\"":[\""US\""],\""ApplyToUnknownCountry\"":false,\""CountryLookupMethod\"":0,\""ModifiedDateTime\"":\""2021-10-30T13:24:04.7160332Z\"",\""CreatedDateTime\"":\""2021-10-30T13:24:04.7160332Z\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 1:49:54 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""United States""},{""Name"":""PolicyIdentifierString"",""Value"":""1693bbc7-45fe-4d9e-a5a5-3982376fb11b""}],""RequestId"":""916f1a45-d209-418e-a834-90f861841905""}","17","142","72ca64de-56ce-482a-2504-08dd12d833fb","True","Unchanged"
"ExchangeAdmin","12/2/2024 1:49:55 PM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T13:49:55"",""Id"":""7d8960b6-eee7-4f90-d7fd-08dd12d83423"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\b8a21f09-45c1-4d4b-b316-15daa9bd2ce6"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\b8a21f09-45c1-4d4b-b316-15daa9bd2ce6""},{""Name"":""PolicyDetails"",""Value"":""{\""DummyKnownNetworkPolicy\"":\""\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 1:49:55 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""6""},{""Name"":""DisplayName"",""Value"":""Known Networks List""},{""Name"":""PolicyIdentifierString"",""Value"":""10\/30\/2021 1:24:05 PM""}],""RequestId"":""916f1a45-d209-418e-a834-90f861841905""}","18","142","7d8960b6-eee7-4f90-d7fd-08dd12d83423","True","Unchanged"
"ExchangeAdmin","12/2/2024 1:49:55 PM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T13:49:55"",""Id"":""1d2e8fcd-f1fd-49a1-06ab-08dd12d83468"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\7067046c-0ba9-450a-80db-c8e38f6acade"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\7067046c-0ba9-450a-80db-c8e38f6acade""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2021-04-01T17:04:25.0427328Z\"",\""ModifiedDateTime\"":\""2021-04-01T17:26:40.9284058Z\"",\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""475226c6-020e-4fb2-8a90-7a972cbfc1d4\""]}]},\""Users\"":{\""Include\"":[{\""Groups\"":[\""83b1ff64-0994-4930-b583-3fd4ecbf671c\""]}]}},\""Controls\"":[{\""Control\"":[\""Block\""]}],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 1:49:55 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""PowerAutomate""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""916f1a45-d209-418e-a834-90f861841905""}","19","142","1d2e8fcd-f1fd-49a1-06ab-08dd12d83468","True","Unchanged"
"ExchangeAdmin","12/2/2024 9:49:50 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T09:49:50"",""Id"":""aa5c60e9-a83f-4c3c-0e42-08dd12b6aa0b"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\acb11263-7f1c-402a-8fa3-122b0451a576"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\acb11263-7f1c-402a-8fa3-122b0451a576""},{""Name"":""PolicyDetails"",""Value"":""{\""CountryIsoCodes\"":[\""US\""],\""ApplyToUnknownCountry\"":false,\""CountryLookupMethod\"":0,\""ModifiedDateTime\"":\""2021-10-30T13:24:04.7160332Z\"",\""CreatedDateTime\"":\""2021-10-30T13:24:04.7160332Z\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 9:49:49 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""United States""},{""Name"":""PolicyIdentifierString"",""Value"":""1693bbc7-45fe-4d9e-a5a5-3982376fb11b""}],""RequestId"":""64a67367-e7f9-4095-a257-5ae6009f17f8""}","20","142","aa5c60e9-a83f-4c3c-0e42-08dd12b6aa0b","True","Unchanged"
"ExchangeAdmin","12/2/2024 9:49:50 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T09:49:50"",""Id"":""5c036eb6-d378-4e5e-7fb7-08dd12b6aa19"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\b8a21f09-45c1-4d4b-b316-15daa9bd2ce6"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\b8a21f09-45c1-4d4b-b316-15daa9bd2ce6""},{""Name"":""PolicyDetails"",""Value"":""{\""DummyKnownNetworkPolicy\"":\""\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 9:49:50 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""6""},{""Name"":""DisplayName"",""Value"":""Known Networks List""},{""Name"":""PolicyIdentifierString"",""Value"":""10\/30\/2021 1:24:05 PM""}],""RequestId"":""64a67367-e7f9-4095-a257-5ae6009f17f8""}","21","142","5c036eb6-d378-4e5e-7fb7-08dd12b6aa19","True","Unchanged"
"ExchangeAdmin","12/2/2024 9:49:50 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T09:49:50"",""Id"":""9efdf48c-1efd-4b10-ecb5-08dd12b6aa3c"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\c4ba5983-59d5-4415-af4b-c7417203d4d7"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\c4ba5983-59d5-4415-af4b-c7417203d4d7""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2021-08-26T15:26:28.4876153Z\"",\""State\"":\""Reporting\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Groups\"":[\""7faf94e1-2ef7-4007-83fd-39187bc4c45f\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""Android\"",\""iOS\"",\""macOS\""]}]}},\""Controls\"":[{\""Control\"":[\""RequireCompliantDevice\""]}],\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 9:49:50 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Intune Users""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""64a67367-e7f9-4095-a257-5ae6009f17f8""}","22","142","9efdf48c-1efd-4b10-ecb5-08dd12b6aa3c","True","Unchanged"
"ExchangeAdmin","12/2/2024 9:49:50 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T09:49:50"",""Id"":""a54a5f5b-fc8b-4280-f377-08dd12b6aa4e"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\e2aa5a60-920e-4f2c-89a1-536c83bef3a0"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\e2aa5a60-920e-4f2c-89a1-536c83bef3a0""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2021-04-01T17:26:41.3834444Z\"",\""State\"":\""Disabled\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 9:49:50 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""18""},{""Name"":""DisplayName"",""Value"":""Default Policy""},{""Name"":""PolicyIdentifierString"",""Value"":""1\/20\/2024 2:26:21 AM""}],""RequestId"":""64a67367-e7f9-4095-a257-5ae6009f17f8""}","23","142","a54a5f5b-fc8b-4280-f377-08dd12b6aa4e","True","Unchanged"
